,index,player,matchNum,positions,shots,shotsOnTarget,goals,passCompletion,keyPasses,assists,successfulDribbles,tackles,interceptions,penaltiesWon,ownGoal,foulCommitted,penaltyConceded,poorShots,dispossessed,dispossessedOwnHalf,miscontrol,miscontrolOwnHalf,errors,yellowCard,redCard,blocks,clearances,headedClearance,recoveries,dribbledPast,match_id,match_date,home_team,away_team,competition_stage
419,207,Marcelo Brozović,7545,"['Center Defensive Midfield', 'Left Defensive Midfield']",1,0,0,81.0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3,7545,2018-06-21,Argentina,Croatia,Group Stage
420,208,Ivan Strinić,7545,['Left Back'],0,0,0,64.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,1,7545,2018-06-21,Argentina,Croatia,Group Stage
421,209,Domagoj Vida,7545,['Left Center Back'],0,0,0,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,7545,2018-06-21,Argentina,Croatia,Group Stage
422,224,Ivan Perišić,7545,['Left Midfield'],1,1,0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,3,7545,2018-06-21,Argentina,Croatia,Group Stage
423,223,Enzo Nicolás Pérez,7545,"['Right Center Midfield', 'Center Midfield', 'Right Defensive Midfield']",1,0,0,88.0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,2,1,7545,2018-06-21,Argentina,Croatia,Group Stage
424,222,Marcos Javier Acuña,7545,"['Left Midfield', 'Left Back']",1,0,0,61.0,1,0,2,2,0,0,0,1,0,0,2,1,1,0,0,1,0,2,0,0,6,2,7545,2018-06-21,Argentina,Croatia,Group Stage
425,221,Gabriel Iván Mercado,7545,"['Right Center Back', 'Right Back']",0,0,0,78.0,0,0,0,2,0,0,0,3,0,0,0,0,1,1,0,1,0,4,1,0,1,1,7545,2018-06-21,Argentina,Croatia,Group Stage
426,220,Eduardo Antonio Salvio,7545,['Right Midfield'],0,0,0,79.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,3,1,7545,2018-06-21,Argentina,Croatia,Group Stage
427,219,Nicolás Hernán Otamendi,7545,"['Center Back', 'Right Center Back']",1,0,0,83.0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,3,1,7545,2018-06-21,Argentina,Croatia,Group Stage
428,218,Javier Alejandro Mascherano,7545,"['Left Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield']",0,0,0,89.0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,5,4,7545,2018-06-21,Argentina,Croatia,Group Stage
429,217,Maximiliano Eduardo Meza,7545,"['Left Attacking Midfield', 'Left Midfield', 'Left Defensive Midfield']",3,1,0,72.0,1,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,4,3,7545,2018-06-21,Argentina,Croatia,Group Stage
430,216,Lionel Andrés Messi Cuccittini,7545,"['Right Attacking Midfield', 'Center Attacking Midfield']",1,0,0,79.0,2,0,4,1,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,4,0,7545,2018-06-21,Argentina,Croatia,Group Stage
431,215,Sergio Leonel Agüero del Castillo,7545,['Center Forward'],1,1,0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,1,7545,2018-06-21,Argentina,Croatia,Group Stage
432,214,Nicolás Alejandro Tagliafico,7545,['Left Center Back'],0,0,0,82.0,1,0,1,1,0,0,0,4,0,0,1,0,0,0,0,1,0,2,3,0,3,1,7545,2018-06-21,Argentina,Croatia,Group Stage
433,213,Ivan Rakitić,7545,"['Left Center Midfield', 'Center Attacking Midfield']",4,2,1,68.0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,0,0,3,2,7545,2018-06-21,Argentina,Croatia,Group Stage
434,212,Ante Rebić,7545,['Right Midfield'],2,1,1,33.0,0,0,3,0,0,0,0,5,0,1,4,1,1,0,0,1,0,0,0,0,1,1,7545,2018-06-21,Argentina,Croatia,Group Stage
435,211,Šime Vrsaljko,7545,['Right Back'],0,0,0,77.0,2,0,0,2,0,0,0,2,0,0,1,0,1,0,0,1,0,2,0,0,2,1,7545,2018-06-21,Argentina,Croatia,Group Stage
436,852,Tom Rogić,7547,['Secondary Striker'],3,1,0,70.0,0,0,2,0,0,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,6,0,7547,2018-06-21,Denmark,Australia,Group Stage
437,210,Dejan Lovren,7545,['Right Center Back'],0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,7,0,1,1,7545,2018-06-21,Argentina,Croatia,Group Stage
438,198,Paul Pogba,7546,['Left Center Midfield'],1,0,0,75.0,2,0,2,2,0,0,0,2,0,1,1,1,2,1,0,1,0,0,0,0,8,2,7546,2018-06-21,France,Peru,Group Stage
439,196,Kylian Mbappé Lottin,7546,['Right Wing'],2,2,1,68.0,1,0,4,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,4,0,7546,2018-06-21,France,Peru,Group Stage
440,854,Trent Sainsbury,7547,['Right Center Back'],0,0,0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,3,1,7547,2018-06-21,Denmark,Australia,Group Stage
441,855,Josh Risdon,7547,['Right Back'],0,0,0,77.0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,6,7547,2018-06-21,Denmark,Australia,Group Stage
442,856,Aziz Eraltay Behich,7547,['Left Back'],0,0,0,81.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,7547,2018-06-21,Denmark,Australia,Group Stage
443,857,Mile Jedinak,7547,['Left Center Midfield'],1,1,1,88.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,7547,2018-06-21,Denmark,Australia,Group Stage
444,858,Thomas Delaney,7547,['Left Defensive Midfield'],1,0,0,77.0,1,0,1,2,0,0,0,2,0,1,0,0,1,0,0,0,0,2,1,0,2,1,7547,2018-06-21,Denmark,Australia,Group Stage
445,859,Nicolai Jørgensen,7547,['Center Forward'],1,0,0,87.0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,7547,2018-06-21,Denmark,Australia,Group Stage
446,860,Jens Stryger Larsen,7547,['Left Back'],1,1,0,76.0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,2,0,7547,2018-06-21,Denmark,Australia,Group Stage
447,861,Mathew Leckie,7547,['Right Wing'],5,2,0,77.0,1,0,2,0,0,0,0,0,0,2,4,0,2,1,0,0,0,2,2,0,2,2,7547,2018-06-21,Denmark,Australia,Group Stage
448,862,Andrew Nabbout,7547,['Center Forward'],0,0,0,73.0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,7547,2018-06-21,Denmark,Australia,Group Stage
449,197,Miguel Ángel Trauco Saavedra,7546,['Left Back'],0,0,0,68.0,0,0,0,3,0,0,0,1,0,0,2,1,1,0,0,0,0,3,1,0,6,2,7546,2018-06-21,France,Peru,Group Stage
450,849,Mark Milligan,7547,['Left Center Back'],0,0,0,92.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,7547,2018-06-21,Denmark,Australia,Group Stage
451,848,Pione Sisto Ifolo Emirmija,7547,['Left Wing'],3,1,0,90.0,1,0,6,0,0,0,0,0,0,1,1,1,3,0,0,0,0,2,0,0,5,5,7547,2018-06-21,Denmark,Australia,Group Stage
452,863,Robbie Kruse,7547,['Left Wing'],1,0,0,69.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,1,1,7547,2018-06-21,Denmark,Australia,Group Stage
453,189,Samuel Yves Umtiti,7546,['Left Center Back'],0,0,0,86.0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,3,0,7546,2018-06-21,France,Peru,Group Stage
454,845,Andreas Christensen,7547,['Left Center Back'],0,0,0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,1,7547,2018-06-21,Denmark,Australia,Group Stage
455,846,Yussuf Yurary Poulsen,7547,['Right Wing'],0,0,0,85.0,0,0,1,1,0,0,0,1,1,0,2,0,1,1,0,1,0,5,0,0,1,1,7547,2018-06-21,Denmark,Australia,Group Stage
456,188,Benjamin Pavard,7546,['Right Back'],0,0,0,86.0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,1,0,7546,2018-06-21,France,Peru,Group Stage
457,195,Christian Alberto Cueva Bravo,7546,"['Center Attacking Midfield', 'Left Wing']",1,0,0,84.0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,5,0,7546,2018-06-21,France,Peru,Group Stage
458,847,Henrik Dalsgaard,7547,['Right Back'],0,0,0,67.0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,3,0,7547,2018-06-21,Denmark,Australia,Group Stage
459,193,Luis Jan Piers Advíncula Castrillón,7546,['Right Back'],1,0,0,85.0,2,0,4,3,0,0,0,0,0,1,1,0,1,1,0,0,0,2,2,0,2,0,7546,2018-06-21,France,Peru,Group Stage
460,192,Pedro Jesús Aquino Sánchez,7546,['Right Defensive Midfield'],1,0,0,84.0,1,0,0,2,0,0,0,3,0,0,0,0,1,1,0,1,0,1,2,0,10,3,7546,2018-06-21,France,Peru,Group Stage
461,191,Alberto Junior Rodríguez Valdelomar,7546,['Left Center Back'],0,0,0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,7546,2018-06-21,France,Peru,Group Stage
462,190,N'Golo Kanté,7546,['Right Center Midfield'],0,0,0,90.0,1,0,1,3,0,0,0,1,0,0,2,0,0,0,0,0,0,6,2,0,7,1,7546,2018-06-21,France,Peru,Group Stage
463,194,José Paolo Guerrero Gonzáles,7546,['Center Forward'],4,2,0,62.0,1,0,0,0,0,0,0,1,0,2,4,2,2,0,0,0,0,0,0,0,0,1,7546,2018-06-21,France,Peru,Group Stage
464,95,Valon Behrami,7550,['Right Center Midfield'],0,0,0,97.0,0,0,1,4,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,4,1,7550,2018-06-22,Serbia,Switzerland,Group Stage
465,94,Ricardo Iván Rodríguez Araya,7550,['Left Back'],2,0,0,79.0,3,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,1,0,0,2,1,7550,2018-06-22,Serbia,Switzerland,Group Stage
466,93,Blerim Džemaili,7550,['Center Attacking Midfield'],2,1,0,80.0,1,0,0,2,0,0,0,2,0,1,2,0,5,1,0,0,0,1,0,0,1,0,7550,2018-06-22,Serbia,Switzerland,Group Stage
467,92,Steven Zuber,7550,['Left Wing'],0,0,0,78.0,4,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,7550,2018-06-22,Serbia,Switzerland,Group Stage
468,91,Dušan Tadić,7550,['Right Wing'],2,1,0,57.99999999999999,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,7550,2018-06-22,Serbia,Switzerland,Group Stage
469,689,Kelechi Promise Iheanacho,7549,['Left Center Forward'],2,0,0,65.0,2,0,2,0,0,0,0,0,0,1,3,0,2,0,0,0,0,1,0,0,1,1,7549,2018-06-22,Nigeria,Iceland,Group Stage
470,688,Brian Oladapo Idowu,7549,['Left Midfield'],0,0,0,82.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
471,97,Stephan Lichtsteiner,7550,['Right Back'],1,0,0,82.0,0,0,1,1,0,0,0,0,0,0,2,0,3,1,0,0,0,3,0,0,4,0,7550,2018-06-22,Serbia,Switzerland,Group Stage
472,90,Nemanja Matić,7550,"['Left Center Midfield', 'Right Center Midfield']",1,0,0,77.0,1,0,0,2,0,0,0,4,0,1,1,0,2,1,0,1,0,2,1,0,7,3,7550,2018-06-22,Serbia,Switzerland,Group Stage
473,102,Mario Gavranović,7550,['Secondary Striker'],1,1,0,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7550,2018-06-22,Serbia,Switzerland,Group Stage
474,101,Nikola Milenković,7550,['Right Center Back'],0,0,0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,7550,2018-06-22,Serbia,Switzerland,Group Stage
475,100,Luka Milivojević,7550,['Right Center Midfield'],0,0,0,83.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,3,1,7550,2018-06-22,Serbia,Switzerland,Group Stage
476,99,Sergej Milinković-Savić,7550,"['Center Attacking Midfield', 'Left Center Midfield']",1,0,0,78.0,1,0,1,0,0,0,0,4,0,1,4,0,5,0,0,1,0,1,0,0,4,3,7550,2018-06-22,Serbia,Switzerland,Group Stage
477,96,Granit Xhaka,7550,['Left Center Midfield'],2,1,1,87.0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,11,2,7550,2018-06-22,Serbia,Switzerland,Group Stage
478,89,Filip Kostić,7550,['Left Wing'],1,0,0,53.0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,7550,2018-06-22,Serbia,Switzerland,Group Stage
479,472,Celso Borges Mora,7548,['Right Center Midfield'],1,0,0,80.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
480,87,Aleksandar Kolarov,7550,['Left Back'],0,0,0,73.0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,3,1,0,5,2,7550,2018-06-22,Serbia,Switzerland,Group Stage
481,83,Fabian Lukas Schär,7550,['Right Center Back'],1,0,0,83.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,6,0,7550,2018-06-22,Serbia,Switzerland,Group Stage
482,687,Ragnar Sigurðsson,7549,['Left Center Back'],0,0,0,43.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
483,82,Xherdan Shaqiri,7550,['Right Wing'],7,1,1,86.0,0,0,4,0,0,0,0,2,0,2,3,0,3,1,0,0,0,0,0,0,7,0,7550,2018-06-22,Serbia,Switzerland,Group Stage
484,88,Aleksandar Mitrović,7550,['Center Forward'],6,2,1,74.0,1,0,1,1,0,0,0,4,0,4,2,1,3,0,0,0,0,1,0,0,1,0,7550,2018-06-22,Serbia,Switzerland,Group Stage
485,686,Kári Árnason,7549,['Right Center Back'],0,0,0,55.00000000000001,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,4,2,7549,2018-06-22,Nigeria,Iceland,Group Stage
486,685,Hörður Björgvin Magnússon,7549,['Left Back'],0,0,0,47.0,0,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,2,6,0,4,2,7549,2018-06-22,Nigeria,Iceland,Group Stage
487,684,Gylfi Þór Sigurðsson,7549,['Left Defensive Midfield'],3,2,0,69.0,2,0,4,1,0,0,0,2,0,1,5,0,0,0,0,0,0,1,0,0,7,4,7549,2018-06-22,Nigeria,Iceland,Group Stage
488,690,Rúrik Gíslason,7549,['Right Midfield'],1,0,0,70.0,1,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,1,0,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
489,691,Kenneth Josiah Omeruo,7549,"['Left Center Back', 'Left Back']",1,0,0,63.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,6,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
490,454,Marcos Danilo Ureña Porras,7548,['Center Forward'],0,0,0,62.0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,3,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
491,692,Aron Einar Gunnarsson,7549,['Right Defensive Midfield'],0,0,0,64.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7549,2018-06-22,Nigeria,Iceland,Group Stage
492,681,John Michael Nchekwube Obinna,7549,"['Center Midfield', 'Center Defensive Midfield']",0,0,0,83.0,1,0,2,4,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,6,2,7549,2018-06-22,Nigeria,Iceland,Group Stage
493,682,William Troost-Ekong,7549,['Center Back'],2,0,0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
494,683,Birkir Bjarnason,7549,"['Left Midfield', 'Right Defensive Midfield']",2,0,0,89.0,1,0,1,2,0,0,0,2,0,1,0,0,4,1,0,0,0,0,1,0,5,1,7549,2018-06-22,Nigeria,Iceland,Group Stage
495,701,Tyronne Ebuehi,7549,['Left Midfield'],0,0,0,92.0,2,0,0,3,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
496,700,Birkir Már Sævarsson,7549,['Right Back'],0,0,0,70.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
497,699,Jón Daði Böðvarsson,7549,['Left Center Forward'],1,0,0,78.0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,1,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
498,698,Alfreð Finnbogason,7549,"['Right Center Forward', 'Center Forward']",2,1,0,80.0,1,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
499,697,Victor Moses,7549,['Right Midfield'],3,0,0,87.0,1,1,1,1,0,0,0,0,0,2,3,0,1,1,0,0,0,2,5,0,6,0,7549,2018-06-22,Nigeria,Iceland,Group Stage
500,696,Ahmed Musa,7549,"['Right Center Forward', 'Left Center Forward']",3,2,2,83.0,2,0,3,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,7549,2018-06-22,Nigeria,Iceland,Group Stage
501,693,Onyinye Wilfred Ndidi,7549,"['Right Center Midfield', 'Center Midfield']",2,1,0,79.0,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,4,1,0,10,3,7549,2018-06-22,Nigeria,Iceland,Group Stage
502,695,Leon Aderemi Balogun,7549,['Right Center Back'],1,0,0,80.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,7549,2018-06-22,Nigeria,Iceland,Group Stage
503,455,Carlos Henrique Casimiro,7548,"['Center Defensive Midfield', 'Right Defensive Midfield']",2,2,0,84.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,7,4,7548,2018-06-22,Brazil,Costa Rica,Group Stage
504,457,Willian Borges da Silva,7548,['Right Wing'],1,0,0,77.0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,7548,2018-06-22,Brazil,Costa Rica,Group Stage
505,86,Haris Seferović,7550,['Secondary Striker'],0,0,0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7550,2018-06-22,Serbia,Switzerland,Group Stage
506,85,Manuel Obafemi Akanji,7550,['Left Center Back'],2,0,0,91.0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,4,0,4,3,7550,2018-06-22,Serbia,Switzerland,Group Stage
507,84,Branislav Ivanović,7550,['Right Back'],0,0,0,78.0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,1,7550,2018-06-22,Serbia,Switzerland,Group Stage
508,474,Douglas Costa de Souza,7548,['Right Wing'],0,0,0,82.0,2,1,4,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
509,473,Gabriel Fernando de Jesus,7548,['Center Forward'],2,0,0,72.0,0,0,1,1,0,0,0,2,0,0,2,0,3,1,0,0,0,4,1,0,1,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
510,98,Duško Tošić,7550,['Left Center Back'],0,0,0,78.0,0,0,0,4,0,0,0,3,0,0,0,0,1,1,1,0,0,1,4,0,2,1,7550,2018-06-22,Serbia,Switzerland,Group Stage
511,471,Johan Alberto Venegas Ulloa,7548,"['Right Wing', 'Center Forward']",0,0,0,76.0,0,0,2,0,0,0,0,2,0,0,3,0,3,1,0,0,0,3,0,0,4,1,7548,2018-06-22,Brazil,Costa Rica,Group Stage
512,470,Cristian Gamboa Luna,7548,['Right Wing Back'],1,0,0,69.0,1,0,1,2,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,6,2,7548,2018-06-22,Brazil,Costa Rica,Group Stage
513,469,Philippe Coutinho Correia,7548,"['Left Center Midfield', 'Left Attacking Midfield', 'Center Attacking Midfield']",6,3,1,92.0,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,5,2,7548,2018-06-22,Brazil,Costa Rica,Group Stage
514,456,José Paulo Bezzera Maciel Júnior,7548,['Right Center Midfield'],0,0,0,92.0,3,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
515,468,Neymar da Silva Santos Junior,7548,['Left Wing'],6,3,1,74.0,3,0,3,1,0,0,0,4,0,1,7,0,6,0,0,0,0,1,0,0,3,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
516,466,Johnny Acosta Zamora,7548,"['Right Center Back', 'Right Wing Back']",0,0,0,70.0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,0,2,2,7548,2018-06-22,Brazil,Costa Rica,Group Stage
517,465,Giancarlo González Castro,7548,['Center Back'],0,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
518,464,Fágner Conserva Lemos,7548,['Right Back'],0,0,0,93.0,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,7,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
519,463,Thiago Emiliano da Silva,7548,['Right Center Back'],2,0,0,93.0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,5,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
520,462,Bryan Ruiz González,7548,['Left Wing'],0,0,0,67.0,0,0,2,1,0,0,0,2,0,0,5,3,2,1,0,0,0,4,1,0,7,1,7548,2018-06-22,Brazil,Costa Rica,Group Stage
521,461,Bryan Oviedo,7548,['Left Wing Back'],1,0,0,85.0,0,0,0,2,0,0,0,4,0,0,1,1,1,1,0,0,0,1,2,0,1,3,7548,2018-06-22,Brazil,Costa Rica,Group Stage
522,460,David Alberto Guzmán Pérez,7548,"['Left Center Midfield', 'Left Midfield']",0,0,0,73.0,0,0,0,0,0,0,0,5,0,0,1,0,2,0,0,0,0,4,3,0,6,4,7548,2018-06-22,Brazil,Costa Rica,Group Stage
523,459,Marcelo Vieira da Silva Júnior,7548,['Left Back'],3,1,0,87.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,9,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
524,458,Óscar Esau Duarte Gaitán,7548,"['Left Center Back', 'Right Center Back']",1,0,0,75.0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,1,5,0,1,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
525,467,João Miranda de Souza Filho,7548,['Left Center Back'],0,0,0,98.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,4,0,2,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage
526,694,Oghenekaro Etebo,7549,['Left Center Midfield'],2,1,0,77.0,2,0,1,1,0,0,0,1,0,0,2,1,3,1,0,0,0,1,1,0,8,1,7549,2018-06-22,Nigeria,Iceland,Group Stage
527,597,Andreas Granqvist,7551,['Left Center Back'],1,1,0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10,0,0,0,7551,2018-06-23,Germany,Sweden,Group Stage
528,603,Joshua Kimmich,7551,['Right Back'],0,0,0,81.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,7551,2018-06-23,Germany,Sweden,Group Stage
529,602,Jérôme Boateng,7551,['Right Center Back'],2,0,0,90.0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,1,1,2,0,3,1,7551,2018-06-23,Germany,Sweden,Group Stage
530,601,Jonas Hector,7551,['Left Back'],2,1,0,90.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,4,0,7551,2018-06-23,Germany,Sweden,Group Stage
531,600,Toni Kroos,7551,"['Left Defensive Midfield', 'Right Defensive Midfield']",5,1,1,91.0,2,0,3,3,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,6,1,7551,2018-06-23,Germany,Sweden,Group Stage
532,599,Julian Draxler,7551,['Left Wing'],1,0,0,86.0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7551,2018-06-23,Germany,Sweden,Group Stage
533,598,Antonio Rüdiger,7551,['Left Center Back'],0,0,0,93.0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,2,0,4,0,7551,2018-06-23,Germany,Sweden,Group Stage
534,596,Emil Peter Forsberg,7551,['Left Midfield'],1,1,0,77.0,0,0,2,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,2,0,2,2,7551,2018-06-23,Germany,Sweden,Group Stage
535,604,Marco Reus,7551,['Center Attacking Midfield'],2,1,1,81.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,3,2,7551,2018-06-23,Germany,Sweden,Group Stage
536,605,Thomas Müller,7551,['Right Wing'],1,0,0,74.0,2,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,1,0,7551,2018-06-23,Germany,Sweden,Group Stage
537,967,Saîf-Eddine Khaoui,7552,['Left Center Midfield'],2,0,0,86.0,0,0,1,1,0,0,0,2,0,1,2,1,2,0,0,0,0,1,0,0,5,0,7552,2018-06-23,Belgium,Tunisia,Group Stage
538,607,Timo Werner,7551,"['Center Forward', 'Left Wing']",1,0,0,65.0,3,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,3,1,0,2,0,7551,2018-06-23,Germany,Sweden,Group Stage
539,950,Romelu Lukaku Menama,7552,['Center Forward'],2,2,2,74.0,2,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,7552,2018-06-23,Belgium,Tunisia,Group Stage
540,952,Kevin De Bruyne,7552,"['Right Center Midfield', 'Left Center Midfield', 'Left Attacking Midfield']",0,0,0,87.0,4,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,7552,2018-06-23,Belgium,Tunisia,Group Stage
541,953,Anga Dedryck Boyata,7552,['Center Back'],0,0,0,94.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,7552,2018-06-23,Belgium,Tunisia,Group Stage
