,Unnamed: 0,index,player,matchNum,positions,shots,shotsOnTarget,goals,passCompletion,keyPasses,assists,successfulDribbles,tackles,interceptions,penaltiesWon,ownGoal,foulCommitted,penaltyConceded,poorShots,dispossessed,dispossessedOwnHalf,miscontrol,miscontrolOwnHalf,errors,yellowCard,redCard,blocks,clearances,headedClearance,recoveries,dribbledPast,match_id,match_date,home_team,away_team,competition_stage,fotmobRating,is_attacker,is_midfielder,is_defender
451,451,848,Pione Sisto Ifolo Emirmija,7547,['Left Wing'],3,1,0,90.0,1,0,6,0,0,0,0,0,0,1,1,1,3,0,0,0,0,2,0,0,5,5,7547,2018-06-21,Denmark,Australia,Group Stage,6.9,1,0,0
452,452,863,Robbie Kruse,7547,['Left Wing'],1,0,0,69.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,1,1,7547,2018-06-21,Denmark,Australia,Group Stage,6.1,1,0,0
453,453,189,Samuel Yves Umtiti,7546,['Left Center Back'],0,0,0,86.0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,3,0,7546,2018-06-21,France,Peru,Group Stage,7.6,0,0,1
454,454,845,Andreas Christensen,7547,['Left Center Back'],0,0,0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,1,7547,2018-06-21,Denmark,Australia,Group Stage,7.0,0,0,1
455,455,846,Yussuf Yurary Poulsen,7547,['Right Wing'],0,0,0,85.0,0,0,1,1,0,0,0,1,1,0,2,0,1,1,0,1,0,5,0,0,1,1,7547,2018-06-21,Denmark,Australia,Group Stage,5.7,1,0,0
456,456,188,Benjamin Pavard,7546,['Right Back'],0,0,0,86.0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,1,0,7546,2018-06-21,France,Peru,Group Stage,7.5,0,0,1
457,457,195,Christian Alberto Cueva Bravo,7546,"['Center Attacking Midfield', 'Left Wing']",1,0,0,84.0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,5,0,7546,2018-06-21,France,Peru,Group Stage,6.3,1,0,0
458,458,847,Henrik Dalsgaard,7547,['Right Back'],0,0,0,67.0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,3,0,7547,2018-06-21,Denmark,Australia,Group Stage,8.0,0,0,1
459,459,193,Luis Jan Piers Advíncula Castrillón,7546,['Right Back'],1,0,0,85.0,2,0,4,3,0,0,0,0,0,1,1,0,1,1,0,0,0,2,2,0,2,0,7546,2018-06-21,France,Peru,Group Stage,7.8,0,0,1
460,460,192,Pedro Jesús Aquino Sánchez,7546,['Right Defensive Midfield'],1,0,0,84.0,1,0,0,2,0,0,0,3,0,0,0,0,1,1,0,1,0,1,2,0,10,3,7546,2018-06-21,France,Peru,Group Stage,7.8,0,1,0
461,461,191,Alberto Junior Rodríguez Valdelomar,7546,['Left Center Back'],0,0,0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,7546,2018-06-21,France,Peru,Group Stage,6.2,0,0,1
462,462,190,N'Golo Kanté,7546,['Right Center Midfield'],0,0,0,90.0,1,0,1,3,0,0,0,1,0,0,2,0,0,0,0,0,0,6,2,0,7,1,7546,2018-06-21,France,Peru,Group Stage,7.9,0,1,0
463,463,194,José Paolo Guerrero Gonzáles,7546,['Center Forward'],4,2,0,62.0,1,0,0,0,0,0,0,1,0,2,4,2,2,0,0,0,0,0,0,0,0,1,7546,2018-06-21,France,Peru,Group Stage,6.1,1,0,0
464,464,95,Valon Behrami,7550,['Right Center Midfield'],0,0,0,97.0,0,0,1,4,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,4,1,7550,2018-06-22,Serbia,Switzerland,Group Stage,7.2,0,1,0
465,465,94,Ricardo Iván Rodríguez Araya,7550,['Left Back'],2,0,0,79.0,3,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,1,0,0,2,1,7550,2018-06-22,Serbia,Switzerland,Group Stage,7.8,0,0,1
466,466,93,Blerim Džemaili,7550,['Center Attacking Midfield'],2,1,0,80.0,1,0,0,2,0,0,0,2,0,1,2,0,5,1,0,0,0,1,0,0,1,0,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.8,0,0,0
467,467,92,Steven Zuber,7550,['Left Wing'],0,0,0,78.0,4,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.6,1,0,0
468,468,91,Dušan Tadić,7550,['Right Wing'],2,1,0,57.99999999999999,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,7550,2018-06-22,Serbia,Switzerland,Group Stage,8.0,1,0,0
469,469,689,Kelechi Promise Iheanacho,7549,['Left Center Forward'],2,0,0,65.0,2,0,2,0,0,0,0,0,0,1,3,0,2,0,0,0,0,1,0,0,1,1,7549,2018-06-22,Nigeria,Iceland,Group Stage,7.0,1,0,0
470,470,688,Brian Oladapo Idowu,7549,['Left Midfield'],0,0,0,82.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.3,0,1,0
471,471,97,Stephan Lichtsteiner,7550,['Right Back'],1,0,0,82.0,0,0,1,1,0,0,0,0,0,0,2,0,3,1,0,0,0,3,0,0,4,0,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.8,0,0,1
472,472,90,Nemanja Matić,7550,"['Left Center Midfield', 'Right Center Midfield']",1,0,0,77.0,1,0,0,2,0,0,0,4,0,1,1,0,2,1,0,1,0,2,1,0,7,3,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.5,0,1,0
473,473,102,Mario Gavranović,7550,['Secondary Striker'],1,1,0,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7550,2018-06-22,Serbia,Switzerland,Group Stage,7.5,0,0,0
474,474,101,Nikola Milenković,7550,['Right Center Back'],0,0,0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.1,0,0,1
475,475,100,Luka Milivojević,7550,['Right Center Midfield'],0,0,0,83.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,3,1,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.6,0,1,0
476,476,99,Sergej Milinković-Savić,7550,"['Center Attacking Midfield', 'Left Center Midfield']",1,0,0,78.0,1,0,1,0,0,0,0,4,0,1,4,0,5,0,0,1,0,1,0,0,4,3,7550,2018-06-22,Serbia,Switzerland,Group Stage,5.4,0,1,0
477,477,96,Granit Xhaka,7550,['Left Center Midfield'],2,1,1,87.0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,11,2,7550,2018-06-22,Serbia,Switzerland,Group Stage,8.1,0,1,0
478,478,89,Filip Kostić,7550,['Left Wing'],1,0,0,53.0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.0,1,0,0
479,479,472,Celso Borges Mora,7548,['Right Center Midfield'],1,0,0,80.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,6.6,0,1,0
480,480,87,Aleksandar Kolarov,7550,['Left Back'],0,0,0,73.0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,3,1,0,5,2,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.5,0,0,1
481,481,83,Fabian Lukas Schär,7550,['Right Center Back'],1,0,0,83.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,6,0,7550,2018-06-22,Serbia,Switzerland,Group Stage,7.0,0,0,1
482,482,687,Ragnar Sigurðsson,7549,['Left Center Back'],0,0,0,43.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.4,0,0,1
483,483,82,Xherdan Shaqiri,7550,['Right Wing'],7,1,1,86.0,0,0,4,0,0,0,0,2,0,2,3,0,3,1,0,0,0,0,0,0,7,0,7550,2018-06-22,Serbia,Switzerland,Group Stage,8.5,1,0,0
484,484,88,Aleksandar Mitrović,7550,['Center Forward'],6,2,1,74.0,1,0,1,1,0,0,0,4,0,4,2,1,3,0,0,0,0,1,0,0,1,0,7550,2018-06-22,Serbia,Switzerland,Group Stage,7.8,1,0,0
485,485,686,Kári Árnason,7549,['Right Center Back'],0,0,0,55.00000000000001,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,4,2,7549,2018-06-22,Nigeria,Iceland,Group Stage,5.7,0,0,1
486,486,685,Hörður Björgvin Magnússon,7549,['Left Back'],0,0,0,47.0,0,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,2,6,0,4,2,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.5,0,0,1
487,487,684,Gylfi Þór Sigurðsson,7549,['Left Defensive Midfield'],3,2,0,69.0,2,0,4,1,0,0,0,2,0,1,5,0,0,0,0,0,0,1,0,0,7,4,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.1,0,1,0
488,488,690,Rúrik Gíslason,7549,['Right Midfield'],1,0,0,70.0,1,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,1,0,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.6,0,1,0
489,489,691,Kenneth Josiah Omeruo,7549,"['Left Center Back', 'Left Back']",1,0,0,63.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,6,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,8.7,0,0,1
490,490,454,Marcos Danilo Ureña Porras,7548,['Center Forward'],0,0,0,62.0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,3,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,6.0,1,0,0
491,491,692,Aron Einar Gunnarsson,7549,['Right Defensive Midfield'],0,0,0,64.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.3,0,1,0
492,492,681,John Michael Nchekwube Obinna,7549,"['Center Midfield', 'Center Defensive Midfield']",0,0,0,83.0,1,0,2,4,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,6,2,7549,2018-06-22,Nigeria,Iceland,Group Stage,7.9,0,1,0
493,493,682,William Troost-Ekong,7549,['Center Back'],2,0,0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.9,0,0,0
494,494,683,Birkir Bjarnason,7549,"['Left Midfield', 'Right Defensive Midfield']",2,0,0,89.0,1,0,1,2,0,0,0,2,0,1,0,0,4,1,0,0,0,0,1,0,5,1,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.2,0,1,0
495,495,701,Tyronne Ebuehi,7549,['Left Midfield'],0,0,0,92.0,2,0,0,3,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.5,0,1,0
496,496,700,Birkir Már Sævarsson,7549,['Right Back'],0,0,0,70.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,5.8,0,0,1
497,497,699,Jón Daði Böðvarsson,7549,['Left Center Forward'],1,0,0,78.0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,1,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.6,1,0,0
498,498,698,Alfreð Finnbogason,7549,"['Right Center Forward', 'Center Forward']",2,1,0,80.0,1,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,2,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,6.2,1,0,0
499,499,697,Victor Moses,7549,['Right Midfield'],3,0,0,87.0,1,1,1,1,0,0,0,0,0,2,3,0,1,1,0,0,0,2,5,0,6,0,7549,2018-06-22,Nigeria,Iceland,Group Stage,8.0,0,1,0
500,500,696,Ahmed Musa,7549,"['Right Center Forward', 'Left Center Forward']",3,2,2,83.0,2,0,3,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,7549,2018-06-22,Nigeria,Iceland,Group Stage,9.1,1,0,0
501,501,693,Onyinye Wilfred Ndidi,7549,"['Right Center Midfield', 'Center Midfield']",2,1,0,79.0,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,4,1,0,10,3,7549,2018-06-22,Nigeria,Iceland,Group Stage,8.1,0,1,0
502,502,695,Leon Aderemi Balogun,7549,['Right Center Back'],1,0,0,80.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,7549,2018-06-22,Nigeria,Iceland,Group Stage,7.2,0,0,1
503,503,455,Carlos Henrique Casimiro,7548,"['Center Defensive Midfield', 'Right Defensive Midfield']",2,2,0,84.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,7,4,7548,2018-06-22,Brazil,Costa Rica,Group Stage,8.0,0,1,0
504,504,457,Willian Borges da Silva,7548,['Right Wing'],1,0,0,77.0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,7548,2018-06-22,Brazil,Costa Rica,Group Stage,6.9,1,0,0
505,505,86,Haris Seferović,7550,['Secondary Striker'],0,0,0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.0,0,0,0
506,506,85,Manuel Obafemi Akanji,7550,['Left Center Back'],2,0,0,91.0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,4,0,4,3,7550,2018-06-22,Serbia,Switzerland,Group Stage,8.2,0,0,1
507,507,84,Branislav Ivanović,7550,['Right Back'],0,0,0,78.0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,1,7550,2018-06-22,Serbia,Switzerland,Group Stage,7.4,0,0,1
508,508,474,Douglas Costa de Souza,7548,['Right Wing'],0,0,0,82.0,2,1,4,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,7.8,1,0,0
509,509,473,Gabriel Fernando de Jesus,7548,['Center Forward'],2,0,0,72.0,0,0,1,1,0,0,0,2,0,0,2,0,3,1,0,0,0,4,1,0,1,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,7.7,1,0,0
510,510,98,Duško Tošić,7550,['Left Center Back'],0,0,0,78.0,0,0,0,4,0,0,0,3,0,0,0,0,1,1,1,0,0,1,4,0,2,1,7550,2018-06-22,Serbia,Switzerland,Group Stage,6.5,0,0,1
511,511,471,Johan Alberto Venegas Ulloa,7548,"['Right Wing', 'Center Forward']",0,0,0,76.0,0,0,2,0,0,0,0,2,0,0,3,0,3,1,0,0,0,3,0,0,4,1,7548,2018-06-22,Brazil,Costa Rica,Group Stage,6.2,1,0,0
512,512,470,Cristian Gamboa Luna,7548,['Right Wing Back'],1,0,0,69.0,1,0,1,2,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,6,2,7548,2018-06-22,Brazil,Costa Rica,Group Stage,7.9,0,0,0
513,513,469,Philippe Coutinho Correia,7548,"['Left Center Midfield', 'Left Attacking Midfield', 'Center Attacking Midfield']",6,3,1,92.0,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,5,2,7548,2018-06-22,Brazil,Costa Rica,Group Stage,8.9,0,1,0
514,514,456,José Paulo Bezzera Maciel Júnior,7548,['Right Center Midfield'],0,0,0,92.0,3,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,7.9,0,1,0
515,515,468,Neymar da Silva Santos Junior,7548,['Left Wing'],6,3,1,74.0,3,0,3,1,0,0,0,4,0,1,7,0,6,0,0,0,0,1,0,0,3,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,8.1,1,0,0
516,516,466,Johnny Acosta Zamora,7548,"['Right Center Back', 'Right Wing Back']",0,0,0,70.0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,0,2,2,7548,2018-06-22,Brazil,Costa Rica,Group Stage,5.6,0,0,1
517,517,465,Giancarlo González Castro,7548,['Center Back'],0,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,5.9,0,0,0
518,518,464,Fágner Conserva Lemos,7548,['Right Back'],0,0,0,93.0,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,7,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,7.1,0,0,1
519,519,463,Thiago Emiliano da Silva,7548,['Right Center Back'],2,0,0,93.0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,5,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,7.8,0,0,1
520,520,462,Bryan Ruiz González,7548,['Left Wing'],0,0,0,67.0,0,0,2,1,0,0,0,2,0,0,5,3,2,1,0,0,0,4,1,0,7,1,7548,2018-06-22,Brazil,Costa Rica,Group Stage,6.3,1,0,0
521,521,461,Bryan Oviedo,7548,['Left Wing Back'],1,0,0,85.0,0,0,0,2,0,0,0,4,0,0,1,1,1,1,0,0,0,1,2,0,1,3,7548,2018-06-22,Brazil,Costa Rica,Group Stage,5.8,0,0,0
522,522,460,David Alberto Guzmán Pérez,7548,"['Left Center Midfield', 'Left Midfield']",0,0,0,73.0,0,0,0,0,0,0,0,5,0,0,1,0,2,0,0,0,0,4,3,0,6,4,7548,2018-06-22,Brazil,Costa Rica,Group Stage,6.2,0,1,0
523,523,459,Marcelo Vieira da Silva Júnior,7548,['Left Back'],3,1,0,87.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,9,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,8.4,0,0,1
524,524,458,Óscar Esau Duarte Gaitán,7548,"['Left Center Back', 'Right Center Back']",1,0,0,75.0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,1,5,0,1,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,6.4,0,0,1
525,525,467,João Miranda de Souza Filho,7548,['Left Center Back'],0,0,0,98.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,4,0,2,0,7548,2018-06-22,Brazil,Costa Rica,Group Stage,7.3,0,0,1
526,526,694,Oghenekaro Etebo,7549,['Left Center Midfield'],2,1,0,77.0,2,0,1,1,0,0,0,1,0,0,2,1,3,1,0,0,0,1,1,0,8,1,7549,2018-06-22,Nigeria,Iceland,Group Stage,7.7,0,1,0
527,527,597,Andreas Granqvist,7551,['Left Center Back'],1,1,0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10,0,0,0,7551,2018-06-23,Germany,Sweden,Group Stage,6.0,0,0,1
528,528,603,Joshua Kimmich,7551,['Right Back'],0,0,0,81.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,7551,2018-06-23,Germany,Sweden,Group Stage,7.7,0,0,1
529,529,602,Jérôme Boateng,7551,['Right Center Back'],2,0,0,90.0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,1,1,2,0,3,1,7551,2018-06-23,Germany,Sweden,Group Stage,5.9,0,0,1
530,530,601,Jonas Hector,7551,['Left Back'],2,1,0,90.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,4,0,7551,2018-06-23,Germany,Sweden,Group Stage,7.3,0,0,1
531,531,600,Toni Kroos,7551,"['Left Defensive Midfield', 'Right Defensive Midfield']",5,1,1,91.0,2,0,3,3,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,6,1,7551,2018-06-23,Germany,Sweden,Group Stage,9.0,0,1,0
532,532,599,Julian Draxler,7551,['Left Wing'],1,0,0,86.0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7551,2018-06-23,Germany,Sweden,Group Stage,6.6,1,0,0
533,533,598,Antonio Rüdiger,7551,['Left Center Back'],0,0,0,93.0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,2,0,4,0,7551,2018-06-23,Germany,Sweden,Group Stage,7.3,0,0,1
534,534,596,Emil Peter Forsberg,7551,['Left Midfield'],1,1,0,77.0,0,0,2,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,2,0,2,2,7551,2018-06-23,Germany,Sweden,Group Stage,6.1,0,1,0
535,535,604,Marco Reus,7551,['Center Attacking Midfield'],2,1,1,81.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,3,2,7551,2018-06-23,Germany,Sweden,Group Stage,8.5,0,0,0
536,536,605,Thomas Müller,7551,['Right Wing'],1,0,0,74.0,2,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,1,0,7551,2018-06-23,Germany,Sweden,Group Stage,7.8,1,0,0
537,537,967,Saîf-Eddine Khaoui,7552,['Left Center Midfield'],2,0,0,86.0,0,0,1,1,0,0,0,2,0,1,2,1,2,0,0,0,0,1,0,0,5,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,6.3,0,1,0
538,538,607,Timo Werner,7551,"['Center Forward', 'Left Wing']",1,0,0,65.0,3,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,3,1,0,2,0,7551,2018-06-23,Germany,Sweden,Group Stage,7.5,1,0,0
539,539,950,Romelu Lukaku Menama,7552,['Center Forward'],2,2,2,74.0,2,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,9.0,1,0,0
540,540,952,Kevin De Bruyne,7552,"['Right Center Midfield', 'Left Center Midfield', 'Left Attacking Midfield']",0,0,0,87.0,4,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,7552,2018-06-23,Belgium,Tunisia,Group Stage,7.2,0,1,0
541,541,953,Anga Dedryck Boyata,7552,['Center Back'],0,0,0,94.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,6.7,0,0,0
542,542,954,Toby Alderweireld,7552,"['Right Back', 'Right Center Back']",2,0,0,87.0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,5,1,7552,2018-06-23,Belgium,Tunisia,Group Stage,7.5,0,0,1
543,543,955,Thomas Meunier,7552,['Right Midfield'],2,1,0,76.0,1,1,1,1,0,0,0,3,0,1,1,1,1,1,0,0,0,1,0,0,5,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,8.2,0,1,0
544,544,956,Dries Mertens,7552,"['Right Wing', 'Right Center Forward']",0,0,0,77.0,1,1,0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,3,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,7.8,1,0,0
545,545,957,Yassine Meriah,7552,['Left Center Back'],0,0,0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,2,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,5.4,0,0,1
546,546,958,Ali Maâloul,7552,['Left Back'],0,0,0,86.0,3,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,1,7552,2018-06-23,Belgium,Tunisia,Group Stage,5.6,0,0,1
547,547,959,Ferjani Sassi,7552,['Right Center Midfield'],2,0,0,78.0,1,0,1,0,0,0,0,1,0,2,1,1,0,0,0,1,0,1,0,0,6,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,6.8,0,1,0
548,548,960,Jan Vertonghen,7552,['Left Center Back'],0,0,0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,6,1,7552,2018-06-23,Belgium,Tunisia,Group Stage,6.9,0,0,1
549,549,961,Eden Hazard,7552,"['Left Wing', 'Left Center Forward']",4,3,2,81.0,3,0,2,0,0,1,0,1,0,1,4,1,0,0,0,0,0,1,0,0,4,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,9.3,1,0,0
550,550,962,Yannick Ferreira Carrasco,7552,['Left Midfield'],4,3,0,72.0,2,0,1,0,0,0,0,2,0,1,2,0,1,0,0,0,0,1,0,0,2,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,7.7,0,1,0
551,551,606,Ludwig Augustinsson,7551,['Left Back'],0,0,0,67.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,7551,2018-06-23,Germany,Sweden,Group Stage,6.1,0,0,1
552,552,963,Anice Badri,7552,"['Left Center Forward', 'Right Wing', 'Left Wing']",3,2,0,90.0,1,0,1,0,0,0,0,0,0,1,2,0,2,1,0,0,0,2,0,0,1,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,7.1,1,0,0
553,553,965,Fakhreddine Ben Youssef,7552,"['Right Wing', 'Left Wing']",2,0,0,69.0,2,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,1,0,1,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,6.8,1,0,0
554,554,966,Ellyes Joris Skhiri,7552,['Center Defensive Midfield'],0,0,0,90.0,3,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,4,1,7552,2018-06-23,Belgium,Tunisia,Group Stage,5.4,0,1,0
555,555,968,Hamdi Nagguez,7552,['Right Back'],0,0,0,74.0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,7552,2018-06-23,Belgium,Tunisia,Group Stage,7.4,0,0,1
556,556,969,Yohan Benalouane,7552,['Right Center Back'],0,0,0,56.00000000000001,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,2,2,7552,2018-06-23,Belgium,Tunisia,Group Stage,7.1,0,0,1
557,557,615,İlkay Gündoğan,7551,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Back']",1,1,0,92.0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7551,2018-06-23,Germany,Sweden,Group Stage,6.8,0,1,1
558,558,614,Sebastian Larsson,7551,['Right Center Midfield'],0,0,0,84.0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,3,6,0,5,1,7551,2018-06-23,Germany,Sweden,Group Stage,6.7,0,1,0
559,559,613,Ola Toivonen,7551,['Right Center Forward'],1,1,1,56.00000000000001,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,1,0,2,0,7551,2018-06-23,Germany,Sweden,Group Stage,7.2,1,0,0
560,560,612,Victor Nilsson Lindelöf,7551,['Right Center Back'],0,0,0,79.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,2,0,7551,2018-06-23,Germany,Sweden,Group Stage,5.9,0,0,1
561,561,611,Marcus Berg,7551,['Left Center Forward'],3,2,0,83.0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7551,2018-06-23,Germany,Sweden,Group Stage,6.7,1,0,0
